gain	12	5	-79.86
gain	5	13	-97.08
gain	13	5	-92.54
gain	5	14	-101.72
gain	14	5	-101.23
gain	5	15	-86.39
gain	15	5	-88.55
gain	5	16	-86.37
gain	16	5	-89.04
gain	5	17	-94.51
gain	17	5	-88.83
gain	5	18	-99.03
gain	18	5	-99.98
gain	5	19	-99.14
gain	19	5	-99.57
gain	5	20	-89.33
gain	20	5	-85.76
gain	5	21	-95.11
gain	21	5	-92.50
gain	5	22	-97.23
gain	22	5	-91.37
gain	5	23	-96.49
gain	23	5	-94.55
gain	5	24	-103.39
gain	24	5	-103.85
gain	6	7	-72.94
gain	7	6	-81.51
gain	6	8	-84.90
gain	8	6	-88.54
gain	6	9	-88.59
gain	9	6	-91.68
gain	6	10	-68.59
gain	10	6	-69.82
gain	6	11	-63.38
gain	11	6	-69.64
gain	6	12	-67.82
gain	12	6	-70.71
gain	6	13	-81.42
gain	13	6	-84.29
gain	6	14	-81.14
gain	14	6	-88.07
gain	6	15	-76.19
gain	15	6	-85.76
gain	6	16	-78.85
gain	16	6	-88.93
gain	6	17	-81.44
gain	17	6	-83.17
gain	6	18	-83.36
gain	18	6	-91.73
gain	6	19	-91.39
gain	19	6	-99.23
gain	6	20	-83.89
gain	20	6	-87.74
gain	6	21	-86.85
gain	21	6	-91.65
gain	6	22	-83.30
gain	22	6	-84.85
gain	6	23	-89.66
gain	23	6	-95.14
gain	6	24	-87.64
gain	24	6	-95.51
gain	7	8	-73.06
gain	8	7	-68.12
gain	7	9	-85.89
gain	9	7	-80.41
gain	7	10	-88.42
gain	10	7	-81.06
gain	7	11	-81.73
gain	11	7	-79.41
gain	7	12	-77.47
gain	12	7	-71.78
gain	7	13	-77.71
gain	13	7	-72.02
gain	7	14	-86.61
gain	14	7	-84.97
gain	7	15	-88.71
gain	15	7	-89.70
gain	7	16	-88.97
gain	16	7	-90.48
gain	7	17	-86.66
gain	17	7	-79.82
gain	7	18	-90.12
gain	18	7	-89.91
gain	7	19	-99.48
gain	19	7	-98.75
gain	7	20	-99.11
gain	20	7	-94.39
gain	7	21	-98.38
gain	21	7	-94.61
gain	7	22	-97.80
gain	22	7	-90.78
gain	7	23	-98.45
gain	23	7	-95.35
gain	7	24	-98.79
gain	24	7	-98.08
gain	8	9	-63.10
gain	9	8	-62.56
gain	8	10	-99.66
gain	10	8	-97.25
gain	8	11	-85.03
gain	11	8	-87.65
gain	8	12	-74.99
gain	12	8	-74.24
gain	8	13	-69.23
gain	13	8	-68.46
gain	8	14	-75.20
gain	14	8	-78.50
gain	8	15	-92.91
gain	15	8	-98.84
gain	8	16	-83.61
gain	16	8	-90.06
gain	8	17	-81.47
gain	17	8	-79.57
gain	8	18	-81.59
gain	18	8	-86.32
gain	8	19	-78.95
gain	19	8	-83.16
gain	8	20	-96.04
gain	20	8	-96.25
gain	8	21	-93.96
gain	21	8	-95.13
gain	8	22	-96.79
gain	22	8	-94.70
gain	8	23	-85.97
gain	23	8	-87.81
gain	8	24	-92.90
gain	24	8	-97.14
gain	9	10	-90.50
gain	10	9	-88.62
gain	9	11	-86.55
gain	11	9	-89.71
gain	9	12	-82.58
gain	12	9	-82.37
gain	9	13	-73.60
gain	13	9	-73.37
gain	9	14	-65.41
gain	14	9	-69.24
gain	9	15	-93.25
gain	15	9	-99.72
gain	9	16	-96.06
gain	16	9	-103.04
gain	9	17	-89.46
gain	17	9	-88.09
gain	9	18	-79.18
gain	18	9	-84.45
gain	9	19	-86.71
gain	19	9	-91.45
gain	9	20	-96.05
gain	20	9	-96.80
gain	9	21	-95.27
gain	21	9	-96.98
gain	9	22	-96.70
gain	22	9	-95.15
gain	9	23	-94.51
gain	23	9	-96.88
gain	9	24	-89.18
gain	24	9	-93.96
gain	10	11	-64.12
gain	11	10	-69.15
gain	10	12	-86.46
gain	12	10	-88.12
gain	10	13	-87.60
gain	13	10	-89.25
gain	10	14	-95.13
